1049368	8032662	4	[26]
1049368	3668153	5	[26]
1049368	831530	6	[26]
1049368	8195766	7	[26]
1049368	3991396	8	[26]
1049368	7721181	9	[26]
1049368	5086068	10	[26]
787255	1004884	1	[246]
787255	4885815	2	[246]
787255	4216689	3	[246]
787255	6494682	4	[246]
787255	4216685	5	[246]
787255	1004883	6	[246]
787255	5934628	7	[246]
787255	3861509	8	[246]
787255	5934627	9	[246]
787255	6931467	10	[246]
262974	6533409	1	[227]
262974	7779870	2	[227]
262974	1198290	3	[227]
262974	6533404	4	[227]
262974	8255976	5	[227]
262974	2775506	6	[227]
262974	6020755	7	[227]
262974	6340765	8	[227]
262974	6468726	9	[227]
262974	3506626	10	[227]
1049456	7138410	1	[115]
1049456	224525	2	[115]
1049456	3266568	3	[115]
1049456	7138407	4	[115]
1049456	4128782	5	[115]
1049456	996979	6	[115]
1049456	827926	7	[115]
1049456	6121037	8	[115]
1049456	6121038	9	[115]
1049456	8477735	10	[115]
1049774	7185670	1	[47]
1049774	4165952	2	[47]
1049774	6231735	3	[47]
1049774	7185662	4	[47]
1049774	6030736	5	[47]
1049774	7185669	6	[47]
1049774	6650509	7	[47]
1049774	6650513	8	[47]
1049774	6650510	9	[47]
1049774	8776087	10	[47]
1049791	7185644	1	[73]
1049791	8214046	2	[73]
1049791	6924180	3	[73]
1049791	8230911	4	[73]
1049791	4734448	5	[73]
1049791	5469462	6	[73]
1049791	3099968	7	[73]
1049791	5877737	8	[73]
1049791	8554068	9	[73]
1049791	7572959	10	[73]
525534	7560664	1	[154]
525534	7560662	2	[154]
525534	7560668	3	[154]
525534	7850156	4	[154]
525534	6607926	5	[154]
525534	7560663	6	[154]
525534	449478	7	[154]
525534	4614289	8	[154]
525534	4213860	9	[154]
525534	3870067	10	[154]
1288	4840425	1	[255]
1288	5092303	2	[255]
1288	4840422	3	[255]
1288	4840420	4	[255]
1288	4840421	5	[255]
1288	8746974	6	[255]
1288	5092299	7	[255]
1288	6941012	8	[255]
1288	8835618	9	[255]
1288	4840419	10	[255]
1049894	3944075	1	[210]
1049894	2999428	2	[210]
1049894	6219182	3	[210]
1049894	2805778	4	[210]
1049894	76259	5	[210]
1049894	8430688	6	[210]
1049894	3423156	7	[210]
1049894	5032682	8	[210]
1049894	3423157	9	[210]
1049894	4217306	10	[210]
787784	1336494	1	[51]
787784	3614667	2	[51]
787784	801386	3	[51]
787784	2365203	4	[51]
787784	171894	5	[51]
787784	2182299	6	[51]
787784	343247	7	[51]
787784	7724076	8	[51]
787784	1042385	9	[51]
787784	8505402	10	[51]
1049955	7185455	1	[63]
1049955	7185448	2	[63]
1049955	6702979	3	[63]
1049955	7185447	4	[63]
1049955	6702974	5	[63]
1049955	3959500	6	[63]
1049955	1988880	7	[63]
1049955	6702978	8	[63]
1049955	4790725	9	[63]
1049955	4798506	10	[63]
1050007	8754294	1	[210]
1050007	7826449	2	[210]
1050007	8754289	3	[210]
1050007	8754287	4	[210]
1050007	7826445	5	[210]
1050007	5311730	6	[210]
1050007	3946204	7	[210]
1050007	8754288	8	[210]
1050007	8754293	9	[210]
1050007	8754290	10	[210]
525779	5930264	1	[60]
525779	5348425	2	[60]
525779	4820987	3	[60]
525779	3691678	4	[60]
525779	4133342	5	[60]
525779	2367365	6	[60]
525779	3741935	7	[60]
525779	4965968	8	[60]
525779	1552163	9	[60]
525779	8620548	10	[60]
263670	5339064	1	[204]
263670	1941954	2	[204]
263670	6994666	3	[204]
263670	3065655	4	[204]
263670	2862849	5	[204]
263670	2480534	6	[204]
263670	4727696	7	[204]
263670	2930114	8	[204]
263670	8650990	9	[204]
263670	5655920	10	[204]
811852	6291453	1	[29]
811852	2040870	2	[29]
811852	8804583	3	[29]
811852	5071384	4	[29]
811852	2546245	5	[29]
811852	1895777	6	[29]
811852	988458	7	[29]
811852	486322	8	[29]
811852	8624152	9	[29]
811852	4644024	10	[29]
1576	3699586	1	[243]
1576	7939764	2	[243]
1576	6478860	3	[243]
1576	5923783	4	[243]
1576	865632	5	[243]
1576	8507623	6	[243]
1576	2428406	7	[243]
1576	7811814	8	[243]
1576	7028656	9	[243]
1576	7531348	10	[243]
525868	2709665	1	[80]
525868	5519895	2	[80]
525868	1859827	3	[80]
525868	1368963	4	[80]
525868	4900897	5	[80]
525868	2632169	6	[80]
525868	7723955	7	[80]
525868	1526876	8	[80]
525868	2110357	9	[80]
525868	3928140	10	[80]
306105	436928	1	[240]
306105	3497430	2	[240]
306105	1222473	3	[240]
306105	1905370	4	[240]
306105	3575863	5	[240]
306105	1853809	6	[240]
306105	1905376	7	[240]
306105	1222466	8	[240]
306105	1222472	9	[240]
306105	7377514	10	[240]
1050231	2959716	1	[115]
1050231	2426587	2	[115]
1050231	391532	3	[115]
1050231	8793155	4	[115]
1050231	7185139	5	[115]
1050231	223399	6	[115]
1050231	2426584	7	[115]
1050231	5584967	8	[115]
1050231	8793153	9	[115]
1050231	5584972	10	[115]
1050253	7838127	1	[210]
1050253	4975335	2	[210]
1050253	4921817	3	[210]
1050253	2930812	4	[210]
1050253	2577309	5	[210]
1050253	4128691	6	[210]
1050253	3255425	7	[210]
1050253	5041676	8	[210]
1050253	3404029	9	[210]
1050253	2769062	10	[210]
1050275	1684221	1	[26]
1050275	8814791	2	[26]
1050275	1604028	3	[26]
1050275	1374373	4	[26]
1050275	625410	5	[26]
1050275	282248	6	[26]
1050275	7242723	7	[26]
1050275	4064679	8	[26]
1050275	4971494	9	[26]
1050275	5949259	10	[26]
526013	7638663	1	[110]
526013	7078015	2	[110]
526013	8366681	3	[110]
526013	7078019	4	[110]
526013	8375074	5	[110]
526013	6586072	6	[110]
526013	7628637	7	[110]
526013	3971020	8	[110]
526013	7675375	9	[110]
526013	7234442	10	[110]
263889	4265179	1	[134]
263889	7392867	2	[134]
263889	910716	3	[134]
263889	248103	4	[134]
263889	325083	5	[134]
263889	1554504	6	[134]
263889	1721724	7	[134]
263889	5854984	8	[134]
263889	1113756	9	[134]
263889	2232602	10	[134]
788431	2733494	1	[64]
788431	4937825	2	[64]
788431	4799440	3	[64]
788431	2021193	4	[64]
788431	8445438	5	[64]
788431	256601	6	[64]
788431	4259473	7	[64]
788431	7479493	8	[64]
788431	1032366	9	[64]
788431	5437851	10	[64]
264150	6350347	1	[194]
264150	6350346	2	[194]
264150	6350344	3	[194]
264150	3436422	4	[194]
264150	6350342	5	[194]
264150	5096037	6	[194]
264150	5096039	7	[194]
264150	6350341	8	[194]
264150	2820288	9	[194]
264150	8423820	10	[194]
526331	933525	1	[115]
526331	5441450	2	[115]
526331	4739502	3	[115]
526331	5441451	4	[115]
526331	2927901	5	[115]
526331	6026121	6	[115]
526331	1165285	7	[115]
526331	7546383	8	[115]
526331	7015148	9	[115]
526331	933523	10	[115]
788484	992926	1	[73]
788484	6439180	2	[73]
788484	1205844	3	[73]
788484	4575866	4	[73]
788484	5599008	5	[73]
788484	6393360	6	[73]
788484	6764427	7	[73]
788484	2012069	8	[73]
788484	1819710	9	[73]
788484	3273316	10	[73]
1050670	7291419	1	[210]
1050670	7939568	2	[210]
1050670	7939569	3	[210]
1050670	7290572	4	[210]
1050670	217167	5	[210]
1050670	5397646	6	[210]
1050670	5372759	7	[210]
1050670	3365847	8	[210]
1050670	2967202	9	[210]
1050670	4232040	10	[210]
1050695	1437873	1	[100]
1050695	5910826	2	[100]
1050695	1437878	3	[100]
1050695	1437872	4	[100]
1050695	4629749	5	[100]
1050695	2120310	6	[100]
1050695	6270592	7	[100]
1050695	6758664	8	[100]
1050695	7184655	9	[100]
1050695	6750531	10	[100]
264284	7980602	1	[87]
264284	2426357	2	[87]
264284	5136655	3	[87]
264284	5489701	4	[87]
264284	4913533	5	[87]
264284	4913536	6	[87]
264284	3188665	7	[87]
264284	7657176	8	[87]
264284	4146191	9	[87]
264284	3877769	10	[87]
1050747	7831366	1	[210]
1050747	2372666	2	[210]
1050747	3562989	3	[210]
1050747	3562990	4	[210]
1050747	3419805	5	[210]
1050747	7286860	6	[210]
1050747	3886727	7	[210]
1050747	5372759	8	[210]
1050747	4256702	9	[210]
1050747	3562995	10	[210]
1050778	4205430	1	[26]
1050778	295530	2	[26]
1050778	7184530	3	[26]
1050778	2199924	4	[26]
1050778	295532	5	[26]
1050778	2701233	6	[26]
1050778	5321592	7	[26]
1050778	146002	8	[26]
1050778	4222273	9	[26]
1050778	3191863	10	[26]
2235	5123371	1	[213]
2235	3014197	2	[213]
2235	2368243	3	[213]
2235	2395353	4	[213]
2235	2508613	5	[213]
2235	4561790	6	[213]
2235	2420495	7	[213]
2235	5123369	8	[213]
2235	1963326	9	[213]
2235	8711886	10	[213]
264410	4179606	1	[134]
264410	7376576	2	[134]
264410	1522821	3	[134]
264410	7367042	4	[134]
264410	4010694	5	[134]
264410	5108839	6	[134]
264410	8713878	7	[134]
264410	4649211	8	[134]
264410	5108841	9	[134]
264410	6209556	10	[134]
788702	8156816	1	[26]
788702	647608	2	[26]
788702	5780271	3	[26]
788702	34382	4	[26]
788702	8410752	5	[26]
788702	8410745	6	[26]
788702	1526422	7	[26]
788702	7205081	8	[26]
788702	8082645	9	[26]
788702	8780088	10	[26]
1050857	5269929	1	[210]
1050857	7948454	2	[210]
1050857	7291267	3	[210]
1050857	6299448	4	[210]
1050857	5380236	5	[210]
1050857	711009	6	[210]
1050857	1091329	7	[210]
1050857	4796962	8	[210]
1050857	3472952	9	[210]
1050857	3472950	10	[210]
437291	5124860	1	[133]
437291	7009023	2	[133]
437291	4115404	3	[133]
437291	8340949	4	[133]
437291	2744197	5	[133]
437291	3820141	6	[133]
437291	8374478	7	[133]
437291	5354398	8	[133]
437291	3406381	9	[133]
437291	4996898	10	[133]
1050923	629964	1	[115]
1050923	247273	2	[115]
1050923	3138894	3	[115]
1050923	247271	4	[115]
1050923	1898527	5	[115]
1050923	453280	6	[115]
1050923	8006053	7	[115]
1050923	2988555	8	[115]
1050923	1497095	9	[115]
1050923	7825584	10	[115]
526671	7200132	1	[141]
526671	4488812	2	[141]
526671	3774398	3	[141]
526671	3709564	4	[141]
526671	1267165	5	[141]
526671	2990929	6	[141]
526671	1593308	7	[141]
526671	4488813	8	[141]
526671	8671330	9	[141]
526671	6403351	10	[141]
788851	8490334	1	[26]
788851	944120	2	[26]
788851	3342641	3	[26]
788851	8130074	4	[26]
788851	8375663	5	[26]
788851	1335504	6	[26]
788851	211554	7	[26]
788851	8529787	8	[26]
788851	5933937	9	[26]
788851	7377095	10	[26]
264594	6677058	1	[154]
264594	8601541	2	[154]
264594	4538817	3	[154]
264594	4793697	4	[154]
264594	1871972	5	[154]
264594	6013764	6	[154]
264594	4525862	7	[154]
264594	7728746	8	[154]
264594	2903165	9	[154]
264594	5765287	10	[154]
830531	1347245	1	[175]
830531	70420	2	[175]
830531	109179	3	[175]
830531	3267636	4	[175]
830531	724043	5	[175]
830531	1911967	6	[175]
830531	1643920	7	[175]
830531	3803334	8	[175]
830531	2135683	9	[175]
830531	810664	10	[175]
1051095	4095613	1	[210]
1051095	7754779	2	[210]
1051095	2769836	3	[210]
1051095	7476099	4	[210]
1051095	8771298	5	[210]
1051095	6966718	6	[210]
1051095	4432297	7	[210]
1051095	7911728	8	[210]
1051095	3733375	9	[210]
1051095	45166	10	[210]
1051108	5697573	1	[183]
1051108	737068	2	[183]
1051108	5331379	3	[183]
1051108	7544789	4	[183]
1051108	1665916	5	[183]
1051108	5969271	6	[183]
1051108	481447	7	[183]
1051108	4343324	8	[183]
1051108	737066	9	[183]
1051108	7544784	10	[183]
1051112	6043338	1	[73]
1051112	8751938	2	[73]
1051112	2518860	3	[73]
1051112	1769556	4	[73]
1051112	4671847	5	[73]
1051112	695569	6	[73]
1051112	6098080	7	[73]
1051112	7926108	8	[73]
1051112	3966420	9	[73]
1051112	1081903	10	[73]
789037	527824	1	[26]
789037	7810188	2	[26]
789037	5714441	3	[26]
789037	803893	4	[26]
789037	3324575	5	[26]
789037	4369252	6	[26]
789037	2373923	7	[26]
789037	7140121	8	[26]
789037	252442	9	[26]
789037	7454101	10	[26]
1051211	3956714	1	[3]
1051211	3545618	2	[3]
1051211	8046558	3	[3]
1051211	6200864	4	[3]
1051211	7394942	5	[3]
1051211	8046554	6	[3]
1051211	3545615	7	[3]
1051211	6581169	8	[3]
1051211	6200859	9	[3]
1051211	7183753	10	[3]
1051214	1236269	1	[26]
1051214	683955	2	[26]
1051214	5532031	3	[26]
1051214	77257	4	[26]
1051214	77253	5	[26]
1051214	101506	6	[26]
1051214	8114467	7	[26]
1051214	2147095	8	[26]
1051214	4903009	9	[26]
1051214	3685182	10	[26]
1051223	7183716	1	[26]
1051223	8740456	2	[26]
1051223	8740453	3	[26]
1051223	5466083	4	[26]
1051223	7183722	5	[26]
1051223	685511	6	[26]
1051223	4253078	7	[26]
1051223	8812779	8	[26]
1051223	3469505	9	[26]
1051223	2808779	10	[26]
1051229	2363391	1	[26]
1051229	6761342	2	[26]
1051229	2135108	3	[26]
1051229	5098556	4	[26]
1051229	1746374	5	[26]
1051229	1552468	6	[26]
1051229	6206637	7	[26]
1051229	390371	8	[26]
1051229	6006723	9	[26]
1051229	4569735	10	[26]
1051257	2044687	1	[26]
1051257	5042109	2	[26]
1051257	7991956	3	[26]
1051257	2129064	4	[26]
1051257	2524662	5	[26]
1051257	4767274	6	[26]
1051257	5298406	7	[26]
1051257	7556188	8	[26]
1051257	5042108	9	[26]
1051257	7868450	10	[26]
264827	7071066	1	[27]
264827	4354988	2	[27]
264827	6660139	3	[27]
264827	7737547	4	[27]
264827	5585081	5	[27]
264827	4354990	6	[27]
264827	3983199	7	[27]
264827	8336661	8	[27]
264827	7375848	9	[27]
264827	8336659	10	[27]
526984	2175177	1	[235]
526984	7045007	2	[235]
526984	1535401	3	[235]
526984	2953171	4	[235]
526984	5012889	5	[235]
526984	5520692	6	[235]
526984	2375749	7	[235]
526984	4641742	8	[235]
526984	1882636	9	[235]
526984	2175184	10	[235]
1051279	6960935	1	[154]
1051279	5799607	2	[154]
1051279	5169422	3	[154]
1051279	4437813	4	[154]
1051279	560951	5	[154]
1051279	4751660	6	[154]
1051279	7914119	7	[154]
1051279	7136497	8	[154]
1051279	5763760	9	[154]
1051279	1428984	10	[154]
1051285	364840	1	[115]
1051285	7478260	2	[115]
1051285	6240653	3	[115]
1051285	1879448	4	[115]
1051285	1966568	5	[115]
1051285	5277624	6	[115]
1051285	8717779	7	[115]
1051285	5787	8	[115]
1051285	364843	9	[115]
1051285	6814351	10	[115]
1051307	8321625	1	[95]
1051307	6170299	2	[95]
1051307	4761733	3	[95]
1051307	4923828	4	[95]
1051307	7611793	5	[95]
1051307	4923830	6	[95]
1051307	4064806	7	[95]
1051307	4128767	8	[95]
1051307	7402641	9	[95]
1051307	308982	10	[95]
1051339	4936376	1	[126]
1051339	501335	2	[126]
1051339	4936379	3	[126]
1051339	8159390	4	[126]
1051339	8668720	5	[126]
1051339	8049857	6	[126]
1051339	7567501	7	[126]
1051339	770364	8	[126]
1051339	2013222	9	[126]
1051339	490283	10	[126]
1051352	7505602	1	[251]
1051352	1679040	2	[251]
1051352	7183412	3	[251]
1051352	4677161	4	[251]
1051352	982336	5	[251]
1051352	7183414	6	[251]
1051352	8733478	7	[251]
1051352	81905	8	[251]
1051352	7249818	9	[251]
1051352	819623	10	[251]
1051372	2963961	1	[243]
1051372	4607714	2	[243]
1051372	4232849	3	[243]
1051372	4595818	4	[243]
1051372	2012362	5	[243]
1051372	2665613	6	[243]
1051372	4237269	7	[243]
1051372	6021683	8	[243]
1051372	4598712	9	[243]
1051372	740467	10	[243]
2798	7800992	1	[103]
2798	7800994	2	[103]
2798	7800988	3	[103]
2798	8056243	4	[103]
2798	7800986	5	[103]
2798	7800991	6	[103]
2798	1400595	7	[103]
2798	7800989	8	[103]
2798	7800993	9	[103]
2798	7987052	10	[103]
1051422	7183229	1	[26]
1051422	615515	2	[26]
1051422	1450137	3	[26]
1051422	615519	4	[26]
1051422	1692116	5	[26]
1051422	1692125	6	[26]
1051422	1450134	7	[26]
1051422	1450135	8	[26]
1051422	196677	9	[26]
1051422	8819647	10	[26]
789292	7842296	1	[30]
789292	6043007	2	[30]
789292	5082944	3	[30]
789292	5192708	4	[30]
789292	957402	5	[30]
789292	3676314	6	[30]
789292	403008	7	[30]
789292	5144949	8	[30]
789292	5769292	9	[30]
789292	1454023	10	[30]
1051475	7903345	1	[227]
1051475	5442253	2	[227]
1051475	336835	3	[227]
1051475	7991904	4	[227]
1051475	4903055	5	[227]
1051475	6793308	6	[227]
1051475	71449	7	[227]
1051475	71454	8	[227]
1051475	1776443	9	[227]
1051475	6929283	10	[227]
789332	665314	1	[28]
789332	6670675	2	[28]
789332	1311973	3	[28]
789332	3788988	4	[28]
789332	5363326	5	[28]
789332	3085858	6	[28]
789332	7738165	7	[28]
789332	5261732	8	[28]
789332	7478011	9	[28]
789332	1944528	10	[28]
1051520	6002027	1	[26]
1051520	5297050	2	[26]
1051520	1950156	3	[26]
1051520	1293221	4	[26]
1051520	1365898	5	[26]
1051520	2050921	6	[26]
1051520	2050912	7	[26]
1051520	915924	8	[26]
1051520	2182793	9	[26]
1051520	7200816	10	[26]
1051530	591692	1	[205]
1051530	232785	2	[205]
1051530	5893859	3	[205]
1051530	232787	4	[205]
1051530	8829957	5	[205]
1051530	7183058	6	[205]
1051530	3939945	7	[205]
1051530	1169112	8	[205]
1051530	3939946	9	[205]
1051530	116378	10	[205]
2962	5687197	1	[51]
2962	8067776	2	[51]
2962	658628	3	[51]
2962	7314664	4	[51]
2962	3638232	5	[51]
2962	658627	6	[51]
2962	2699071	7	[51]
2962	4702930	8	[51]
2962	4702926	9	[51]
2962	316254	10	[51]
1051571	5049881	1	[210]
1051571	4058407	2	[210]
1051571	3305838	3	[210]
1051571	4058411	4	[210]
1051571	7182859	5	[210]
1051571	1832345	6	[210]
1051571	1434803	7	[210]
1051571	4262637	8	[210]
1051571	258278	9	[210]
1051571	8173012	10	[210]
961705	3166516	1	[233]
961705	4851668	2	[233]
961705	3793323	3	[233]
961705	8331128	4	[233]
961705	2480575	5	[233]
961705	2242217	6	[233]
961705	5417508	7	[233]
961705	4238397	8	[233]
961705	5314751	9	[233]
961705	7284625	10	[233]
1038859	4797350	1	[201]
1038859	4861579	2	[201]
1038859	710189	3	[201]
1038859	294967	4	[201]
1038859	3992410	5	[201]
1038859	7966934	6	[201]
1038859	2202334	7	[201]
1038859	4533182	8	[201]
1038859	4690229	9	[201]
1038859	2780724	10	[201]
1091234	6409916	1	[115]
1091234	5127704	2	[115]
1091234	8440405	3	[115]
1091234	1902586	4	[115]
1091234	1670623	5	[115]
1091234	6781353	6	[115]
1091234	2238719	7	[115]
1091234	5184122	8	[115]
1091234	1456738	9	[115]
1091234	5309699	10	[115]
1051723	752616	1	[168]
1051723	946479	2	[168]
1051723	6063611	3	[168]
1051723	5074915	4	[168]
1051723	6063606	5	[168]
1051723	6868073	6	[168]
1051723	7588377	7	[168]
1051723	5999118	8	[168]
1051723	7266736	9	[168]
1051723	3441485	10	[168]
1051755	7291559	1	[210]
1051755	4511887	2	[210]
1051755	8421852	3	[210]
1051755	3946204	4	[210]
1051755	4619350	5	[210]
1051755	4432296	6	[210]
1051755	2826206	7	[210]
1051755	3046948	8	[210]
1051755	3801624	9	[210]
1051755	4670228	10	[210]
1051808	2556008	1	[238]
1051808	5011932	2	[238]
1051808	5439150	3	[238]
1051808	819595	4	[238]
1051808	5110157	5	[238]
1051808	844913	6	[238]
1051808	5131419	7	[238]
1051808	4343300	8	[238]
1051808	366711	9	[238]
1051808	931926	10	[238]
527568	7503570	1	[161]
527568	95339	2	[161]
527568	2337980	3	[161]
527568	5185575	4	[161]
527568	4387726	5	[161]
527568	4950911	6	[161]
527568	7956744	7	[161]
527568	2939016	8	[161]
527568	1307748	9	[161]
527568	81740	10	[161]
1051886	4522483	1	[210]
1051886	5080384	2	[210]
1051886	2750121	3	[210]
1051886	7744645	4	[210]
1051886	7616373	5	[210]
1051886	4569717	6	[210]
1051886	7108527	7	[210]
1051886	8462918	8	[210]
1051886	5059967	9	[210]
1051886	4171294	10	[210]
1051902	568248	1	[26]
1051902	7182169	2	[26]
1051902	7182174	3	[26]
1051902	7472880	4	[26]
1051902	1945370	5	[26]
1051902	7210369	6	[26]
1051902	8721082	7	[26]
1051902	7182168	8	[26]
1051902	568249	9	[26]
1051902	7182172	10	[26]
527625	7586014	1	[68]
527625	1939057	2	[68]
527625	7776001	3	[68]
527625	2745278	4	[68]
527625	7103987	5	[68]
527625	1899041	6	[68]
527625	7051001	7	[68]
527625	2018782	8	[68]
527625	1473440	9	[68]
527625	573813	10	[68]
1051942	3784820	1	[26]
1051942	2409186	2	[26]
1051942	4487992	3	[26]
1051942	5055709	4	[26]
1051942	2679807	5	[26]
1051942	1335571	6	[26]
1051942	2409188	7	[26]
1051942	121529	8	[26]
1051942	8361422	9	[26]
1051942	5856634	10	[26]
1051943	6011539	1	[41]
1051943	6011538	2	[41]
1051943	7182086	3	[41]
1051943	6011542	4	[41]
1051943	7186659	5	[41]
1051943	6414846	6	[41]
1051943	5436842	7	[41]
1051943	1098754	8	[41]
1051943	7943981	9	[41]
1051943	6011541	10	[41]
527769	2876741	1	[142]
527769	2126068	2	[142]
527769	2126067	3	[142]
527769	7641659	4	[142]
527769	2737403	5	[142]
527769	2615308	6	[142]
